hospital_name,description,code_1,code_1_type,code_2,code_2_type,code_3,code_3_type,code_4,code_4_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,modifiers,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes,Standard_treatment_name,Standard_payer_name,Standard_plan_name
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,29_AETNA,ALL PRODUCTS,NULL,NULL,62,NULL,1234.42,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,31_CENTRAL STATES,ALL PRODUCTS,NULL,NULL,65,NULL,1294.15,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Central States,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,44_CIGNA,ALL PRODUCTS,NULL,NULL,60,NULL,1194.6,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,121_BLUE CROSS BLUE SHIELD,ALL PRODUCTS,NULL,4845,NULL,NULL,1991,case rate,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Blue Cross Blue Shield,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,694_KAISER PERMANENTE TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,1493.25,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Kaiser Permanente,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,699_CENTRAL STATES TRANSPLANT,ALL PRODUCTS,NULL,NULL,90,NULL,1791.9,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Central States,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,758_MEDICA,ALL PRODUCTS,NULL,NULL,80,NULL,1592.8,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Medica,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,818_HEALTH PLANS INCORPORATED TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,1493.25,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Health Plans Inc,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,839_CIGNA,ALL PRODUCTS,NULL,NULL,75,NULL,1493.25,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,1023_BLUE CROSS BLUE SHIELD,MISC. GOVERNMENT,NULL,4845,NULL,NULL,1991,case rate,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Blue Cross Blue Shield,Government Plan
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,1024_CIGNA,MISC. GOVERNMENT,NULL,NULL,60,NULL,1194.6,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Cigna,Misc. Government Plans
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,1025_AETNA,MISC. GOVERNMENT,NULL,NULL,95,NULL,1891.45,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Aetna,Federal/State Plan
mayo-clinic-florida,73718 MRI Scan of Leg Without Contrast Facility,PX-614000019,CDM,73718,CPT,614,RC,NULL,NULL,facility,outpatient,NULL,NULL,1991,1294.15,1085_AETNA,ALL PRODUCTS,NULL,NULL,95,NULL,1891.45,percent of total billed charges,597.3,4845,NULL,"MRI Scan (Leg, No Contrast)",Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,29_AETNA,ALL PRODUCTS,NULL,NULL,62,NULL,325.5,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,31_CENTRAL STATES,ALL PRODUCTS,NULL,NULL,65,NULL,341.25,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,44_CIGNA,ALL PRODUCTS,NULL,NULL,60,NULL,315,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,121_BLUE CROSS BLUE SHIELD,ALL PRODUCTS,NULL,NULL,63.9,NULL,335.48,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Blue Cross Blue Shield,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,694_KAISER PERMANENTE TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,393.75,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Kaiser Permanente,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,699_CENTRAL STATES TRANSPLANT,ALL PRODUCTS,NULL,NULL,90,NULL,472.5,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,758_MEDICA,ALL PRODUCTS,NULL,NULL,80,NULL,420,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Medica,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,818_HEALTH PLANS INCORPORATED TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,393.75,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Health Plans Inc,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,839_CIGNA,ALL PRODUCTS,NULL,NULL,75,NULL,393.75,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,1023_BLUE CROSS BLUE SHIELD,MISC. GOVERNMENT,NULL,NULL,64.9,NULL,340.73,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Blue Cross Blue Shield,Government Plan
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,1024_CIGNA,MISC. GOVERNMENT,NULL,NULL,60,NULL,315,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Cigna,Misc. Government Plans
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,1025_AETNA,MISC. GOVERNMENT,NULL,NULL,95,NULL,498.75,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Aetna,Federal/State Plan
mayo-clinic-florida,"Metabolic Panel,Comprehensive - Facility",PX-301000171,CDM,80053,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,525,341.25,1085_AETNA,ALL PRODUCTS,NULL,NULL,95,NULL,498.75,percent of total billed charges,157.5,509.25,NULL,Comprehensive Metabolic Blood Test,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,29_AETNA,ALL PRODUCTS,NULL,NULL,62,NULL,129.58,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,31_CENTRAL STATES,ALL PRODUCTS,NULL,NULL,65,NULL,135.85,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Central States,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,44_CIGNA,ALL PRODUCTS,NULL,NULL,60,NULL,125.4,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,121_BLUE CROSS BLUE SHIELD,ALL PRODUCTS,NULL,327,NULL,NULL,209,case rate,62.7,327,NULL,Chest X-Ray (1 View),Blue Cross Blue Shield,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,694_KAISER PERMANENTE TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,156.75,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Kaiser Permanente,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,699_CENTRAL STATES TRANSPLANT,ALL PRODUCTS,NULL,NULL,90,NULL,188.1,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Central States,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,758_MEDICA,ALL PRODUCTS,NULL,NULL,80,NULL,167.2,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Medica,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,818_HEALTH PLANS INCORPORATED TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,156.75,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Health Plans Inc,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,839_CIGNA,ALL PRODUCTS,NULL,NULL,75,NULL,156.75,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,1023_BLUE CROSS BLUE SHIELD,MISC. GOVERNMENT,NULL,327,NULL,NULL,209,case rate,62.7,327,NULL,Chest X-Ray (1 View),Blue Cross Blue Shield,Government Plan
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,1024_CIGNA,MISC. GOVERNMENT,NULL,NULL,60,NULL,125.4,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Cigna,Misc. Government Plans
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,1025_AETNA,MISC. GOVERNMENT,NULL,NULL,95,NULL,198.55,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Aetna,Federal/State Plan
mayo-clinic-florida,"71045 X-Ray of Chest, 1 View Facility",PX-324000010,CDM,71045,CPT,324,RC,NULL,NULL,facility,outpatient,NULL,NULL,209,135.85,1085_AETNA,ALL PRODUCTS,NULL,NULL,95,NULL,198.55,percent of total billed charges,62.7,327,NULL,Chest X-Ray (1 View),Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,29_AETNA,ALL PRODUCTS,NULL,NULL,62,NULL,61.38,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,31_CENTRAL STATES,ALL PRODUCTS,NULL,NULL,65,NULL,64.35,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,44_CIGNA,ALL PRODUCTS,NULL,NULL,60,NULL,59.4,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,121_BLUE CROSS BLUE SHIELD,ALL PRODUCTS,NULL,NULL,63.9,NULL,63.26,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Blue Cross Blue Shield,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,694_KAISER PERMANENTE TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,74.25,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Kaiser Permanente,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,699_CENTRAL STATES TRANSPLANT,ALL PRODUCTS,NULL,NULL,90,NULL,89.1,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,758_MEDICA,ALL PRODUCTS,NULL,NULL,80,NULL,79.2,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Medica,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,818_HEALTH PLANS INCORPORATED TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,74.25,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Health Plans Inc,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,839_CIGNA,ALL PRODUCTS,NULL,NULL,75,NULL,74.25,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,1023_BLUE CROSS BLUE SHIELD,MISC. GOVERNMENT,NULL,NULL,64.9,NULL,64.25,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Blue Cross Blue Shield,Government Plan
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,1024_CIGNA,MISC. GOVERNMENT,NULL,NULL,60,NULL,59.4,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Cigna,Misc. Government Plans
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,1025_AETNA,MISC. GOVERNMENT,NULL,NULL,95,NULL,94.05,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Aetna,Federal/State Plan
mayo-clinic-florida,Complete Cbc & Auto Diff Wbc - Facility,PX-305000016,CDM,85025,CPT,305,RC,NULL,NULL,facility,outpatient,NULL,NULL,99,64.35,1085_AETNA,ALL PRODUCTS,NULL,NULL,95,NULL,94.05,percent of total billed charges,29.7,96.03,NULL,Complete Blood Count (CBC) with Differential,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,29_AETNA,ALL PRODUCTS,NULL,NULL,62,NULL,141.98,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,31_CENTRAL STATES,ALL PRODUCTS,NULL,NULL,65,NULL,148.85,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,44_CIGNA,ALL PRODUCTS,NULL,NULL,60,NULL,137.4,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,121_BLUE CROSS BLUE SHIELD,ALL PRODUCTS,NULL,NULL,63.9,NULL,146.33,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Blue Cross Blue Shield,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,694_KAISER PERMANENTE TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,171.75,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Kaiser Permanente,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,699_CENTRAL STATES TRANSPLANT,ALL PRODUCTS,NULL,NULL,90,NULL,206.1,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,758_MEDICA,ALL PRODUCTS,NULL,NULL,80,NULL,183.2,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Medica,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,818_HEALTH PLANS INCORPORATED TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,171.75,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Health Plans Inc,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,839_CIGNA,ALL PRODUCTS,NULL,NULL,75,NULL,171.75,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,1023_BLUE CROSS BLUE SHIELD,MISC. GOVERNMENT,NULL,NULL,64.9,NULL,148.62,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Blue Cross Blue Shield,Government Plan
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,1024_CIGNA,MISC. GOVERNMENT,NULL,NULL,60,NULL,137.4,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Cigna,Misc. Government Plans
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,1025_AETNA,MISC. GOVERNMENT,NULL,NULL,95,NULL,217.55,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Aetna,Federal/State Plan
mayo-clinic-florida,Lipid Panel - Facility,PX-301000384,CDM,80061,CPT,301,RC,NULL,NULL,facility,outpatient,NULL,NULL,229,148.85,1085_AETNA,ALL PRODUCTS,NULL,NULL,95,NULL,217.55,percent of total billed charges,68.7,222.13,NULL,Cholesterol & Lipid Blood Test,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,29_AETNA,ALL PRODUCTS,NULL,NULL,62,NULL,24.8,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Aetna,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,31_CENTRAL STATES,ALL PRODUCTS,NULL,NULL,65,NULL,26,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,44_CIGNA,ALL PRODUCTS,NULL,NULL,60,NULL,24,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Cigna,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,121_BLUE CROSS BLUE SHIELD,ALL PRODUCTS,NULL,NULL,63.9,NULL,25.56,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Blue Cross Blue Shield,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,694_KAISER PERMANENTE TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,30,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Kaiser Permanente,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,699_CENTRAL STATES TRANSPLANT,ALL PRODUCTS,NULL,NULL,90,NULL,36,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Central States,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,758_MEDICA,ALL PRODUCTS,NULL,NULL,80,NULL,32,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Medica,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,818_HEALTH PLANS INCORPORATED TRANSPLANT,ALL PRODUCTS,NULL,NULL,75,NULL,30,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Health Plans Inc,Commercial (PPO/HMO)
mayo-clinic-florida,36415 Insertion of Needle Into Vein for Collection of Blood Sample Facility,PX-300000370,CDM,36415,CPT,300,RC,NULL,NULL,facility,outpatient,NULL,NULL,40,26,839_CIGNA,ALL PRODUCTS,NULL,NULL,75,NULL,30,percent of total billed charges,12,38.8,NULL,Blood Sample Collection,Cigna,Commercial (PPO/HMO)
